Record_Number,Employment_Type,Prev_Half_Pay,Year,Pred,Answer,Flag,Answer,Answer
3650094246,Full Time,21702.665,2018,21991.51172,43983.02344,1,43983.02344,43983.02344
3650136077,Full Time,48662,2018,46495.61719,92991.23438,1,92991.23438,92991.23438
365015614,Full Time,12149.475,2018,12822.67969,25645.35938,1,25645.35938,25645.35938
365030092,Full Time,44898.965,2018,43776.01563,87552.03125,1,87552.03125,87552.03125
3650326270,Full Time,8225.94,2018,11735.04102,23470.08203,1,23470.08203,23470.08203
3650363715,Full Time,29176.5,2018,29479.01367,58958.02734,1,58958.02734,58958.02734
3650431388,Full Time,23433.92,2018,23925.77148,47851.54297,1,47851.54297,47851.54297
3650465891,Full Time,29439.15,2018,29777.81836,59555.63672,1,59555.63672,59555.63672
3650624955,Full Time,13016.12,2018,13217.39746,26434.79492,1,26434.79492,26434.79492
3650739001,Full Time,30984.36,2018,31334.24805,62668.49609,1,62668.49609,62668.49609
365080821,Full Time,32632.2,2018,32852.45313,65704.90625,1,65704.90625,65704.90625
3650830773,Full Time,18634.175,2018,18918.56641,37837.13281,1,37837.13281,37837.13281
3650971228,Full Time,16412.4,2018,16731.82422,33463.64844,1,33463.64844,33463.64844
3651203650,Full Time,17356.04,2018,17572.25977,35144.51953,1,35144.51953,35144.51953
1731412987,Full Time,67443.595,2018,49676.11328,99352.22656,56635.70313,56635.70313,113271.4063
3651353869,Full Time,29639.52,2018,30027.73242,60055.46484,1,60055.46484,60055.46484
3651462987,Full Time,30165.6,2018,30670.03906,61340.07813,1,61340.07813,61340.07813
3652092261,Full Time,39415.53,2018,39628,79256,1,79256,79256
3652313171,Full Time,7935.28,2018,13288.07715,26576.1543,1,26576.1543,26576.1543
3652443272,Full Time,32701.395,2018,33018.30469,66036.60938,1,66036.60938,66036.60938
3652484517,Full Time,23431.5,2018,23928.93945,47857.87891,1,47857.87891,47857.87891
3652500135,Full Time,18815.44,2018,19227.96875,38455.9375,1,38455.9375,38455.9375
3652661695,Full Time,19318.215,2018,19519.09961,39038.19922,1,39038.19922,39038.19922
3652688976,Full Time,42209.31,2018,41739.10547,83478.21094,1,83478.21094,83478.21094
3652736895,Full Time,21953.935,2018,22236.0293,44472.05859,1,44472.05859,44472.05859
3652798383,Full Time,11818.04,2018,12738.0127,25476.02539,1,25476.02539,25476.02539
3652915482,Full Time,30825.09,2018,30446.51563,60893.03125,1,60893.03125,60893.03125
3652973382,Full Time,32496.55,2018,32527.99023,65055.98047,1,65055.98047,65055.98047
3653060644,Full Time,24586.98,2018,25004.63477,50009.26953,1,50009.26953,50009.26953
3653197455,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
3653434069,Full Time,23836.8,2018,24142.87305,48285.74609,1,48285.74609,48285.74609
36536951,Full Time,19787.2,2018,20119.96094,40239.92188,1,40239.92188,40239.92188
3653740717,Full Time,32459.6,2018,32591.64648,65183.29297,1,65183.29297,65183.29297
3653749514,Full Time,24334.43,2018,24819.95508,49639.91016,1,49639.91016,49639.91016
3653789963,Full Time,28035.93,2018,28386.93359,56773.86719,1,56773.86719,56773.86719
3653813484,Full Time,30007.88,2018,30527.02344,61054.04688,1,61054.04688,61054.04688
3653853493,Full Time,25842.15,2018,26272.83984,52545.67969,1,52545.67969,52545.67969
3654101971,Full Time,9979.89,2018,12418.16699,24836.33398,1,24836.33398,24836.33398
3654190014,Full Time,26940.36,2018,27292.79492,54585.58984,1,54585.58984,54585.58984
3654264359,Full Time,31742.295,2018,32189.49805,64378.99609,1,64378.99609,64378.99609
3654310348,Full Time,27864.145,2018,28284.75391,56569.50781,1,56569.50781,56569.50781
3654318658,Full Time,24961.43,2018,25462.00586,50924.01172,1,50924.01172,50924.01172
3654328069,Full Time,24782.53,2018,25317.70703,50635.41406,1,50635.41406,50635.41406
36544011,Full Time,30649.505,2018,30994.72461,61989.44922,1,61989.44922,61989.44922
3654408718,Full Time,50965.25,2018,48371.23438,96742.46875,1,96742.46875,96742.46875
3654541372,Full Time,45696,2018,44834.46484,89668.92969,1,89668.92969,89668.92969
3654715782,Full Time,11784.8,2018,12780.29102,25560.58203,1,25560.58203,25560.58203
3654756131,Full Time,4159.6,2018,12414.38086,24828.76172,1,24828.76172,24828.76172
3654868879,Full Time,43621.585,2018,43277.80859,86555.61719,1,86555.61719,86555.61719
3655053686,Full Time,14568.18,2018,15037.53906,30075.07813,1,30075.07813,30075.07813
3655153412,Full Time,42030.8,2018,41851.63672,83703.27344,1,83703.27344,83703.27344
365516842,Full Time,52553.525,2018,49120.91406,98241.82813,1,98241.82813,98241.82813
3655188879,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
3655261239,Full Time,2333.6,2018,13826.1084,27652.2168,1,27652.2168,27652.2168
3655291728,Full Time,25097.28,2018,25502.48633,51004.97266,1,51004.97266,51004.97266
3655322297,Full Time,9784.035,2018,12285.62695,24571.25391,1,24571.25391,24571.25391
3655334916,Full Time,34626.15,2018,34780.08203,69560.16406,1,69560.16406,69560.16406
3655375171,Full Time,30680,2018,31018.1582,62036.31641,1,62036.31641,62036.31641
3655546314,Full Time,19966.18,2018,20257.74219,40515.48438,1,40515.48438,40515.48438
3655737813,Full Time,25568.89,2018,25983.75977,51967.51953,1,51967.51953,51967.51953
3655763376,Full Time,29676.725,2018,30108.16797,60216.33594,1,60216.33594,60216.33594
3656065222,Full Time,24653.8,2018,25052.96484,50105.92969,1,50105.92969,50105.92969
3656075475,Full Time,20913.6,2018,21353.5957,42707.19141,1,42707.19141,42707.19141
3656297569,Full Time,46741.035,2018,45247.80469,90495.60938,1,90495.60938,90495.60938
3656483415,Full Time,19262.745,2018,19495.89258,38991.78516,1,38991.78516,38991.78516
3656529552,Full Time,19912.73,2018,20247.28906,40494.57813,1,40494.57813,40494.57813
365667049,Full Time,21355.2,2018,21757.30273,43514.60547,1,43514.60547,43514.60547
3656821493,Full Time,32837.32,2018,33092.87891,66185.75781,1,66185.75781,66185.75781
3656921815,Full Time,23846.865,2018,24047.95898,48095.91797,1,48095.91797,48095.91797
3656999699,Full Time,25879.58,2018,26272.52148,52545.04297,1,52545.04297,52545.04297
3657092351,Full Time,24938,2018,25483.44727,50966.89453,1,50966.89453,50966.89453
3657094610,Full Time,21127.81,2018,21491.75,42983.5,1,42983.5,42983.5
3657138948,Full Time,30586.905,2018,30999.01367,61998.02734,1,61998.02734,61998.02734
3657219206,Full Time,38582.89,2018,38299.53125,76599.0625,1,76599.0625,76599.0625
3657374356,Full Time,32235.93,2018,32482.9043,64965.80859,1,64965.80859,64965.80859
3657497256,Full Time,16652.95,2018,16894.69141,33789.38281,1,33789.38281,33789.38281
3657617246,Full Time,35000.045,2018,35293.83203,70587.66406,1,70587.66406,70587.66406
3657902520,Full Time,24695.86,2018,25191.9375,50383.875,1,50383.875,50383.875
3657904796,Full Time,23463.705,2018,23913.93555,47827.87109,1,47827.87109,47827.87109
365793237,Full Time,25486.935,2018,25835.12305,51670.24609,1,51670.24609,51670.24609
3664426131,Full Time,12146.805,2018,12822.67969,25645.35938,1,25645.35938,25645.35938
3658228537,Full Time,18105.405,2018,18442.43164,36884.86328,1,36884.86328,36884.86328
3658270462,Full Time,33491.95,2018,33859.33203,67718.66406,1,67718.66406,67718.66406
3658314579,Full Time,29224,2018,29464.88281,58929.76563,1,58929.76563,58929.76563
3658456451,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
3658632586,Full Time,29923.08,2018,30474.19336,60948.38672,1,60948.38672,60948.38672
3658680145,Full Time,30059.295,2018,30626.74414,61253.48828,1,61253.48828,61253.48828
3659104374,Full Time,42120.18,2018,41750.54688,83501.09375,1,83501.09375,83501.09375
3659254937,Full Time,31700.505,2018,32080.02344,64160.04688,1,64160.04688,64160.04688
3659277918,Full Time,52839.57,2018,49149,98298,1,98298,98298
3659303543,Full Time,34595.5,2018,34824.82031,69649.64063,1,69649.64063,69649.64063
3659405094,Full Time,22491.995,2018,23129.37305,46258.74609,1,46258.74609,46258.74609
3659557281,Full Time,22866.93,2018,23345.125,46690.25,1,46690.25,46690.25
3659594831,Full Time,36430.395,2018,36360.89844,72721.79688,1,72721.79688,72721.79688
3659820454,Full Time,12005.91,2018,12826.53906,25653.07813,1,25653.07813,25653.07813
3659843691,Full Time,29693.245,2018,30103.01563,60206.03125,1,60206.03125,60206.03125
3659874290,Full Time,17582.355,2018,17904.18945,35808.37891,1,35808.37891,35808.37891
366011745,Full Time,25372.6,2018,25763.07031,51526.14063,1,51526.14063,51526.14063
3660210771,Full Time,25767.26,2018,26110.70117,52221.40234,1,52221.40234,52221.40234
3660297452,Full Time,26027.605,2018,26347.04297,52694.08594,1,52694.08594,52694.08594
3660402657,Full Time,33086.58,2018,33099.89063,66199.78125,1,66199.78125,66199.78125
3660487418,Full Time,26112.13,2018,26645.25586,53290.51172,1,53290.51172,53290.51172
366049911,Full Time,16451.05,2018,16751.7207,33503.44141,1,33503.44141,33503.44141
3660691390,Full Time,15152.78,2018,15442.09082,30884.18164,1,30884.18164,30884.18164
3660893459,Full Time,17537.25,2018,17865.10352,35730.20703,1,35730.20703,35730.20703
3660936116,Full Time,27322.71,2018,27818.04883,55636.09766,1,55636.09766,55636.09766
366096099,Full Time,20636.355,2018,21089.54297,42179.08594,1,42179.08594,42179.08594
366115867,Full Time,8766.14,2018,12130.21875,24260.4375,1,24260.4375,24260.4375
36614028,Full Time,30115.4,2018,30650.31836,61300.63672,1,61300.63672,61300.63672
366149905,Full Time,25591.64,2018,25936.10938,51872.21875,1,51872.21875,51872.21875
3661530895,Full Time,15711.6,2018,16005.98535,32011.9707,1,32011.9707,32011.9707
3661780321,Full Time,16863.73,2018,16983.72852,33967.45703,1,33967.45703,33967.45703
3661807135,Full Time,36483.6,2018,36595.53906,73191.07813,1,73191.07813,73191.07813
3661951870,Full Time,32083.315,2018,32469.03125,64938.0625,1,64938.0625,64938.0625
366210252,Full Time,53584.045,2018,48930.72266,97861.44531,1,97861.44531,97861.44531
3662146536,Full Time,47011.915,2018,45469.13281,90938.26563,1,90938.26563,90938.26563
3662506472,Full Time,45143.235,2018,44242.08203,88484.16406,1,88484.16406,88484.16406
3662542505,Full Time,33809.21,2018,34111.22656,68222.45313,1,68222.45313,68222.45313
3662603568,Full Time,12018.04,2018,12832.00684,25664.01367,1,25664.01367,25664.01367
366264645,Full Time,26278.115,2018,26700.16797,53400.33594,1,53400.33594,53400.33594
3662762046,Full Time,13570.535,2018,13911.75098,27823.50195,1,27823.50195,27823.50195
3662791868,Full Time,13940.03,2018,14360.91211,28721.82422,1,28721.82422,28721.82422
3662896319,Full Time,25749.99,2018,26073.71289,52147.42578,1,52147.42578,52147.42578
3663086924,Full Time,25968.415,2018,26437.80078,52875.60156,1,52875.60156,52875.60156
3663204368,Full Time,33335.845,2018,33696.25,67392.5,1,67392.5,67392.5
3663239005,Full Time,20780.76,2018,21095.85547,42191.71094,1,42191.71094,42191.71094
3663435305,Full Time,52327.28,2018,49507.66406,99015.32813,1,99015.32813,99015.32813
3663607562,Full Time,32485.025,2018,32635.76367,65271.52734,1,65271.52734,65271.52734
3663615695,Full Time,44396.83,2018,43269.46875,86538.9375,1,86538.9375,86538.9375
3663669817,Full Time,23458.525,2018,23913.93555,47827.87109,1,47827.87109,47827.87109
3663697934,Full Time,42498.28,2018,41940.83203,83881.66406,1,83881.66406,83881.66406
3663707128,Full Time,25808.82,2018,26247.49609,52494.99219,1,52494.99219,52494.99219
3663745778,Full Time,34912.535,2018,35151.01563,70302.03125,1,70302.03125,70302.03125
3663877746,Full Time,54109.29,2018,49403.25781,98806.51563,1,98806.51563,98806.51563
3664045799,Full Time,16312.01,2018,16617.40234,33234.80469,1,33234.80469,33234.80469
3664052213,Full Time,18692.52,2018,18997.13672,37994.27344,1,37994.27344,37994.27344
3664096356,Full Time,24938,2018,25483.44727,50966.89453,1,50966.89453,50966.89453
3664306640,Full Time,15748.24,2018,16104.35938,32208.71875,1,32208.71875,32208.71875
3664364458,Full Time,32336.905,2018,32510.07813,65020.15625,1,65020.15625,65020.15625
3664393949,Full Time,36190.01,2018,36373.12891,72746.25781,1,72746.25781,72746.25781
3664512563,Full Time,35675.6,2018,35806.16406,71612.32813,1,71612.32813,71612.32813
3664543092,Full Time,17050.61,2018,17307.8418,34615.68359,1,34615.68359,34615.68359
366462336,Full Time,29021.165,2018,29457.35742,58914.71484,1,58914.71484,58914.71484
3664765533,Full Time,14388.745,2018,14599.2627,29198.52539,1,29198.52539,29198.52539
3664868912,Full Time,31681.25,2018,32085.53516,64171.07031,1,64171.07031,64171.07031
3665100895,Full Time,16007.025,2018,16194.75684,32389.51367,1,32389.51367,32389.51367
3665274931,Full Time,38248.415,2018,38003.07031,76006.14063,1,76006.14063,76006.14063
3665341255,Full Time,35144.585,2018,35364.1875,70728.375,1,70728.375,70728.375
3665477179,Full Time,26360.205,2018,26763.64258,53527.28516,1,53527.28516,53527.28516
3665542247,Full Time,18205.54,2018,18457.30469,36914.60938,1,36914.60938,36914.60938
3665587224,Full Time,33180.4,2018,33605.78516,67211.57031,1,67211.57031,67211.57031
3665600087,Full Time,30103.47,2018,30648.89258,61297.78516,1,61297.78516,61297.78516
3665733008,Full Time,26115.155,2018,26602.16602,53204.33203,1,53204.33203,53204.33203
3665776967,Full Time,11122.2,2018,12299.0459,24598.0918,1,24598.0918,24598.0918
3665812818,Full Time,26613.285,2018,26995.74023,53991.48047,1,53991.48047,53991.48047
3665883490,Full Time,10996.4,2018,12226.06934,24452.13867,1,24452.13867,24452.13867
3666297215,Full Time,31879.435,2018,32254.38672,64508.77344,1,64508.77344,64508.77344
3670681873,Full Time,35730.88,2018,35821.68359,71643.36719,1,71643.36719,71643.36719
3665890509,Full Time,24146.79,2018,24618.5,49237,1,49237,49237
3666025616,Full Time,32007.605,2018,32430.92383,64861.84766,1,64861.84766,64861.84766
3666093090,Full Time,44915.49,2018,43850.01953,87700.03906,1,87700.03906,87700.03906
3666177634,Full Time,18419.265,2018,19007.21484,38014.42969,1,38014.42969,38014.42969
2413472626,Full Time,67469.46,2018,49676.11328,99352.22656,56635.70313,56635.70313,113271.4063
3666345860,Full Time,17044.87,2018,17309.70508,34619.41016,1,34619.41016,34619.41016
366647564,Full Time,48425.885,2018,46826.86328,93653.72656,1,93653.72656,93653.72656
366656237,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
3666674012,Full Time,36549.87,2018,36592.75391,73185.50781,1,73185.50781,73185.50781
3666846767,Full Time,29185.5,2018,29488.40039,58976.80078,1,58976.80078,58976.80078
4226612835,Full Time,67475.645,2018,49676.11328,99352.22656,56635.70313,56635.70313,113271.4063
3666974056,Full Time,11878.26,2018,12753.89551,25507.79102,1,25507.79102,25507.79102
3667024759,Full Time,24938,2018,25483.44727,50966.89453,1,50966.89453,50966.89453
3667082572,Full Time,31479.245,2018,31931.99805,63863.99609,1,63863.99609,63863.99609
3667083886,Full Time,32873.515,2018,33123.89453,66247.78906,1,66247.78906,66247.78906
366716219,Full Time,30650.205,2018,30994.72461,61989.44922,1,61989.44922,61989.44922
3667422118,Full Time,25117.915,2018,25458.01563,50916.03125,1,50916.03125,50916.03125
2021523567,Full Time,67501.16,2018,49676.11328,99352.22656,56243.6875,56243.6875,112487.375
3667463723,Full Time,35563.17,2018,35748.10547,71496.21094,1,71496.21094,71496.21094
3667480758,Full Time,10694.355,2018,12102.62012,24205.24023,1,24205.24023,24205.24023
3667567587,Full Time,35060,2018,35291.57031,70583.14063,1,70583.14063,70583.14063
3667569258,Full Time,29454.8,2018,29783.83398,59567.66797,1,59567.66797,59567.66797
3667642741,Full Time,45652.01,2018,44708.66016,89417.32031,1,89417.32031,89417.32031
36676632,Full Time,38099.73,2018,38141.40625,76282.8125,1,76282.8125,76282.8125
3667773516,Full Time,32683.47,2018,33018.30469,66036.60938,1,66036.60938,66036.60938
3667977241,Full Time,26070.705,2018,26856.15039,53712.30078,1,53712.30078,53712.30078
3668154571,Full Time,15419.1,2018,15789.57715,31579.1543,1,31579.1543,31579.1543
3668244160,Full Time,34673.07,2018,34772.89844,69545.79688,1,69545.79688,69545.79688
3668270902,Full Time,34516.66,2018,34812.3125,69624.625,1,69624.625,69624.625
3668290559,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
366844564,Full Time,32383.055,2018,32513.31055,65026.62109,1,65026.62109,65026.62109
366849530,Full Time,29966.775,2018,30575.79883,61151.59766,1,61151.59766,61151.59766
3668543344,Full Time,24608.865,2018,24968.58398,49937.16797,1,49937.16797,49937.16797
3668557490,Full Time,21406.21,2018,21827.05469,43654.10938,1,43654.10938,43654.10938
3668599615,Full Time,16788,2018,16971.07813,33942.15625,1,33942.15625,33942.15625
279862140,Full Time,67547.335,2018,49676.11328,99352.22656,56723.45703,56723.45703,113446.9141
3668667447,Full Time,23160.73,2018,23559.0918,47118.18359,1,47118.18359,47118.18359
366871558,Full Time,24958.315,2018,25462.00586,50924.01172,1,50924.01172,50924.01172
3668720771,Full Time,10462.4,2018,12212.94238,24425.88477,1,24425.88477,24425.88477
3668753896,Full Time,39933.615,2018,39765.03516,79530.07031,1,79530.07031,79530.07031
3668770351,Full Time,55008.62,2018,46872.44141,93744.88281,1,93744.88281,93744.88281
3668811495,Full Time,29757.17,2018,30270.38477,60540.76953,1,60540.76953,60540.76953
3668947888,Full Time,29427.75,2018,29775.72852,59551.45703,1,59551.45703,59551.45703
3668957737,Full Time,7839,2018,11385.46875,22770.9375,1,22770.9375,22770.9375
3668974027,Full Time,14534.8,2018,15007.98047,30015.96094,1,30015.96094,30015.96094
3669021191,Full Time,30212.06,2018,30565.48828,61130.97656,1,61130.97656,61130.97656
3669068308,Full Time,12105.78,2018,12824.37305,25648.74609,1,25648.74609,25648.74609
3669109075,Full Time,29774.325,2018,30249.125,60498.25,1,60498.25,60498.25
3669114410,Full Time,18366.725,2018,18730.29688,37460.59375,1,37460.59375,37460.59375
2144037780,Full Time,67587.15,2018,49676.11328,99352.22656,56672.61328,56672.61328,113345.2266
3669264194,Full Time,32821.8,2018,33102.89453,66205.78906,1,66205.78906,66205.78906
3669327450,Full Time,24889.74,2018,25436.35352,50872.70703,1,50872.70703,50872.70703
3669385294,Full Time,38231.1,2018,38090.8125,76181.625,1,76181.625,76181.625
3669483009,Full Time,10068.505,2018,12211.40723,24422.81445,1,24422.81445,24422.81445
3669673367,Full Time,31933.44,2018,32418.82422,64837.64844,1,64837.64844,64837.64844
3669723513,Full Time,27955.12,2018,28199.51953,56399.03906,1,56399.03906,56399.03906
3669731850,Full Time,49058.385,2018,47161.60938,94323.21875,1,94323.21875,94323.21875
3669999684,Full Time,26964.03,2018,27315.35742,54630.71484,1,54630.71484,54630.71484
3670089106,Full Time,26461.205,2018,26843.03906,53686.07813,1,53686.07813,53686.07813
3670094972,Full Time,39349.945,2018,39214.57031,78429.14063,1,78429.14063,78429.14063
3670240270,Full Time,31243.275,2018,31494.64844,62989.29688,1,62989.29688,62989.29688
3670366966,Full Time,17301.07,2018,17510.52148,35021.04297,1,35021.04297,35021.04297
3670829448,Full Time,21515.37,2018,21803.77734,43607.55469,1,43607.55469,43607.55469
3670876212,Full Time,23525.6,2018,23960.79492,47921.58984,1,47921.58984,47921.58984
3671074275,Full Time,43546,2018,43078.73828,86157.47656,1,86157.47656,86157.47656
3671259202,Full Time,2569.2,2018,13448,26896,1,26896,26896
367131414,Full Time,28340.5,2018,28811.17773,57622.35547,1,57622.35547,57622.35547
3671443888,Full Time,36303.535,2018,36394.16406,72788.32813,1,72788.32813,72788.32813
3671517063,Full Time,34024.975,2018,34298.11328,68596.22656,1,68596.22656,68596.22656
3671569350,Full Time,15804.16,2018,16192.80371,32385.60742,1,32385.60742,32385.60742
3671572970,Full Time,20245.7,2018,20675.26953,41350.53906,1,41350.53906,41350.53906
3671582535,Full Time,18435.22,2018,18782.1582,37564.31641,1,37564.31641,37564.31641
3671674402,Full Time,23909.98,2018,24267.35742,48534.71484,1,48534.71484,48534.71484
3671709889,Full Time,27760.9,2018,28158.86719,56317.73438,1,56317.73438,56317.73438
3671717313,Full Time,25658.94,2018,26082.66406,52165.32813,1,52165.32813,52165.32813
3671730921,Full Time,49262.61,2018,46884.78906,93769.57813,1,93769.57813,93769.57813
3671817394,Full Time,21883.6,2018,22166.84961,44333.69922,1,44333.69922,44333.69922
367185385,Full Time,14711.035,2018,15089.47852,30178.95703,1,30178.95703,30178.95703
3671901794,Full Time,31075.02,2018,31303.94141,62607.88281,1,62607.88281,62607.88281
367195479,Full Time,22890.16,2018,23370.34961,46740.69922,1,46740.69922,46740.69922
3672030808,Full Time,52138.415,2018,49253.11719,98506.23438,1,98506.23438,98506.23438
2344853128,Full Time,67777.885,2018,49676.11328,99352.22656,57444.57031,57444.57031,114889.1406
3672132579,Full Time,21385.435,2018,21675.12305,43350.24609,1,43350.24609,43350.24609
3672456716,Full Time,41457.355,2018,41240.32422,82480.64844,1,82480.64844,82480.64844
3672469493,Full Time,28877.33,2018,29351.33203,58702.66406,1,58702.66406,58702.66406
3672476222,Full Time,14034.4,2018,14361.34863,28722.69727,1,28722.69727,28722.69727
367249863,Full Time,29594.2,2018,30013.85547,60027.71094,1,60027.71094,60027.71094
3672538560,Full Time,25480.93,2018,25830.25977,51660.51953,1,51660.51953,51660.51953
3672563749,Full Time,29556.92,2018,30012.77344,60025.54688,1,60025.54688,60025.54688
3672590208,Full Time,19588.365,2018,19779.80859,39559.61719,1,39559.61719,39559.61719
3672683934,Full Time,20566.48,2018,20875.93164,41751.86328,1,41751.86328,41751.86328
3672695782,Full Time,38512,2018,38326.07813,76652.15625,1,76652.15625,76652.15625
3672887230,Full Time,25409.185,2018,25831.10352,51662.20703,1,51662.20703,51662.20703
3672888523,Full Time,33802.065,2018,34077.24609,68154.49219,1,68154.49219,68154.49219
367293788,Full Time,27564.745,2018,28045.57617,56091.15234,1,56091.15234,56091.15234
367294213,Full Time,22953.625,2018,23302.17188,46604.34375,1,46604.34375,46604.34375
3672998608,Full Time,17739.855,2018,18096.71875,36193.4375,1,36193.4375,36193.4375
3673084773,Full Time,25872.595,2018,26272.52148,52545.04297,1,52545.04297,52545.04297
3673285381,Full Time,21617.58,2018,21947.16016,43894.32031,1,43894.32031,43894.32031
3673421340,Full Time,24978.095,2018,25463.75391,50927.50781,1,50927.50781,50927.50781
3673465404,Full Time,14247.14,2018,14519.40332,29038.80664,1,29038.80664,29038.80664
3673518588,Full Time,18260.525,2018,18504.16797,37008.33594,1,37008.33594,37008.33594
3673533308,Full Time,15154.2,2018,15442.09082,30884.18164,1,30884.18164,30884.18164
3673572199,Full Time,39402.8,2018,39700.23828,79400.47656,1,79400.47656,79400.47656
3673623650,Full Time,29422.09,2018,29782.76953,59565.53906,1,59565.53906,59565.53906
3673655263,Full Time,32422.15,2018,32540.61719,65081.23438,1,65081.23438,65081.23438
3673908306,Full Time,47734.64,2018,47803.78125,95607.5625,1,95607.5625,95607.5625
3674064172,Full Time,21483.765,2018,21793.4668,43586.93359,1,43586.93359,43586.93359
36741920,Full Time,35311.795,2018,35433.74609,70867.49219,1,70867.49219,70867.49219
3674267995,Full Time,23298.03,2018,23872.54688,47745.09375,1,47745.09375,47745.09375
3674301024,Full Time,16469.04,2018,16757.6875,33515.375,1,33515.375,33515.375
3674336930,Full Time,29927.09,2018,30396.59766,60793.19531,1,60793.19531,60793.19531
3674470027,Full Time,17674.555,2018,17898.62695,35797.25391,1,35797.25391,35797.25391
3674477545,Full Time,14028.1,2018,14356.53516,28713.07031,1,28713.07031,28713.07031
3674592716,Full Time,41365.93,2018,41324.47266,82648.94531,1,82648.94531,82648.94531
3674593536,Full Time,43670.385,2018,43236.11328,86472.22656,1,86472.22656,86472.22656
3674625698,Full Time,25871.165,2018,26245.06641,52490.13281,1,52490.13281,52490.13281
3674631258,Full Time,17877.04,2018,18175.4375,36350.875,1,36350.875,36350.875
3674771700,Full Time,34400.01,2018,34522.43359,69044.86719,1,69044.86719,69044.86719
367495666,Full Time,31735.7,2018,32172.49805,64344.99609,1,64344.99609,64344.99609
3675026701,Full Time,53889.4,2018,48346.08984,96692.17969,1,96692.17969,96692.17969
3675336087,Full Time,23818.05,2018,24162.70898,48325.41797,1,48325.41797,48325.41797
3675409582,Full Time,26836.345,2018,27175.37695,54350.75391,1,54350.75391,54350.75391
3675419577,Full Time,16801.88,2018,16981.18555,33962.37109,1,33962.37109,33962.37109
3675573736,Full Time,27322.585,2018,27818.04883,55636.09766,1,55636.09766,55636.09766
3675805078,Full Time,34836.45,2018,34988.29297,69976.58594,1,69976.58594,69976.58594
367584096,Full Time,17322.705,2018,17505.57617,35011.15234,1,35011.15234,35011.15234
3675850693,Full Time,47937.965,2018,46905.57031,93811.14063,1,93811.14063,93811.14063
3675879074,Full Time,29059.82,2018,29472.04102,58944.08203,1,58944.08203,58944.08203
367609093,Full Time,20780.23,2018,21060.61328,42121.22656,1,42121.22656,42121.22656
3676104531,Full Time,42446.365,2018,41945.71875,83891.4375,1,83891.4375,83891.4375
3676211164,Full Time,25577.44,2018,25969.98633,51939.97266,1,51939.97266,51939.97266
3676228909,Full Time,15748.14,2018,16104.35938,32208.71875,1,32208.71875,32208.71875
3676284253,Full Time,23824.48,2018,24140.82422,48281.64844,1,48281.64844,48281.64844
3676351762,Full Time,20579.81,2018,21008.97656,42017.95313,1,42017.95313,42017.95313
367642179,Full Time,23684.24,2018,24070.01172,48140.02344,1,48140.02344,48140.02344
3676481479,Full Time,30092.63,2018,30710.69336,61421.38672,1,61421.38672,61421.38672
1619164064,Full Time,67803.18,2018,49676.11328,99352.22656,57104.27734,57104.27734,114208.5547
3676614609,Full Time,43546,2018,43078.73828,86157.47656,1,86157.47656,86157.47656
3676626911,Full Time,37933.88,2018,38118.26953,76236.53906,1,76236.53906,76236.53906
3676708753,Full Time,17669.715,2018,17918.82227,35837.64453,1,35837.64453,35837.64453
677087467,Full Time,67829.565,2018,49676.11328,99352.22656,57122.82031,57122.82031,114245.6406
3676767168,Full Time,18206.515,2018,18457.30469,36914.60938,1,36914.60938,36914.60938
3676782436,Full Time,25433.635,2018,25830.25977,51660.51953,1,51660.51953,51660.51953
3676827521,Full Time,29356.085,2018,29709.17578,59418.35156,1,59418.35156,59418.35156
3676849893,Full Time,35470.875,2018,35882.67969,71765.35938,1,71765.35938,71765.35938
3676918030,Full Time,48265.7,2018,46629.83984,93259.67969,1,93259.67969,93259.67969
3677056798,Full Time,20852.24,2018,21285.41211,42570.82422,1,42570.82422,42570.82422
3677079644,Full Time,29023.575,2018,29457.35742,58914.71484,1,58914.71484,58914.71484
3677199427,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
3677249763,Full Time,26983.2,2018,27335.24805,54670.49609,1,54670.49609,54670.49609
3677464400,Full Time,32442.245,2018,32574.27148,65148.54297,1,65148.54297,65148.54297
3677643448,Full Time,17560.6,2018,17898.95508,35797.91016,1,35797.91016,35797.91016
3677753540,Full Time,15011.285,2018,15295.88281,30591.76563,1,30591.76563,30591.76563
3677756323,Full Time,10676.22,2018,12102.62012,24205.24023,1,24205.24023,24205.24023
3677776636,Full Time,12067.12,2018,12815.21973,25630.43945,1,25630.43945,25630.43945
3678015667,Full Time,23540.45,2018,24007.75,48015.5,1,48015.5,48015.5
3678080443,Full Time,53891.265,2018,48346.08984,96692.17969,1,96692.17969,96692.17969
3678147084,Full Time,9619.4,2018,11979.07715,23958.1543,1,23958.1543,23958.1543
3678172630,Full Time,13044.29,2018,13217.39746,26434.79492,1,26434.79492,26434.79492
3678232352,Full Time,9293.37,2018,11613.14941,23226.29883,1,23226.29883,23226.29883
3678311412,Full Time,31344.56,2018,31582.98828,63165.97656,1,63165.97656,63165.97656
