Year,Employment Type,Q3 Payments,Q4 Payments,Record Number,Pay
2017,Part Time,917.79,0,3885946793,917.79
2017,Part Time,9604.88,8737.37,3885946885,9171.125
2017,Part Time,0,0,3886575979,0
2017,Part Time,1044.48,3686.4,3886670946,2365.44
2017,Part Time,66,0,3886901826,66
2017,Part Time,0,0,3886920195,0
2017,Part Time,5687.33,4283.2,3886992848,4985.265
2017,Part Time,559,0,3888569723,559
2017,Part Time,4394.94,0,3888746141,4394.94
2017,Part Time,1836,4348.8,3889146202,3092.4
2017,Part Time,5041.83,4099.78,3889750388,4570.805
2017,Part Time,0,0,3889860302,0
2017,Part Time,6891.78,1949.22,389042029,4420.5
2017,Part Time,1408.46,432,3890516827,920.23
2017,Part Time,1351.68,0,3890694606,1351.68
2017,Part Time,0,0,3891355345,0
2017,Part Time,4154.68,3573.6,3891538197,3864.14
2017,Part Time,1430.55,0,3891805932,1430.55
2017,Part Time,0,0,3892288658,0
2017,Part Time,2094.6,2682,3892310114,2388.3
2017,Part Time,3001.86,5398.77,3892484188,4200.315
2017,Part Time,3452.2,2574.8,3892545098,3013.5
2017,Part Time,4688.9,4586.18,3893235201,4637.54
2017,Part Time,487.08,639.54,3893497757,563.31
2017,Part Time,1595.37,2174.78,3894289534,1885.075
2017,Part Time,1642.46,5398.01,3894454387,3520.235
2017,Part Time,6985.11,4426,3894757057,5705.555
2017,Part Time,1679.04,510.9,3895819773,1094.97
2017,Part Time,4985.69,5587.23,3896309124,5286.46
2017,Part Time,8595.31,2416.2,3896557693,5505.755
2017,Part Time,1861.4,3803.59,3896943472,2832.495
2017,Part Time,1578.63,1250.4,389735441,1414.515
2017,Part Time,5604.57,0,3897582058,5604.57
2017,Part Time,10036.47,3714.45,3897695764,6875.46
2017,Part Time,5850.22,4088.73,3897735647,4969.475
2017,Part Time,4442.96,2804.23,3908375960,3623.595
2017,Part Time,7505.16,6503.76,3898729957,7004.46
2017,Part Time,5622.06,2995,3898991769,4308.53
2017,Part Time,1260,3096,3899097839,2178
2017,Part Time,10609.37,6952.52,3899221507,8780.945
2017,Part Time,3855.92,0,3900052780,3855.92
2017,Part Time,4288.8,3686.4,3900523480,3987.6
2017,Part Time,2565.87,1705.6,3901007041,2135.735
2017,Part Time,4809.76,3542.73,3901638307,4176.245
2017,Part Time,6284.4,5382,3901746055,5833.2
2017,Part Time,5143.46,2616.84,3901832238,3880.15
2017,Part Time,5359.21,2406.71,3902247536,3882.96
2017,Part Time,0,483.84,3903002464,483.84
2017,Part Time,5842.35,4274.83,3903010357,5058.59
2017,Part Time,2873.1,3960,3903292561,3416.55
2017,Part Time,3101,0,3904093860,3101
2017,Part Time,8587.03,8456.44,3904278077,8521.735
2017,Part Time,0,0,3904357563,0
2017,Part Time,1889.75,740.52,3904446622,1315.135
2017,Part Time,2663.33,0,3905056090,2663.33
2017,Part Time,4288.8,3686.4,3905237792,3987.6
2017,Part Time,4488.07,0,3905474750,4488.07
2017,Part Time,0,0,3905650798,0
2017,Part Time,33,0,3905697401,33
2017,Part Time,3819.08,0,3907262750,3819.08
2017,Part Time,2333.1,0,3907943280,2333.1
2017,Part Time,2006.4,3202.2,3907989660,2604.3
2017,Part Time,0,0,3908762768,0
2017,Part Time,4684.35,2608.67,3908777263,3646.51
2017,Part Time,10297.43,4274.85,3908892865,7286.14
2017,Part Time,0,0,3909366594,0
2017,Part Time,0,0,3909701475,0
2017,Part Time,1576,0,3909784521,1576
2017,Part Time,4905.2,4334.4,391007094,4619.8
2017,Part Time,7492.28,2097.46,3913146101,4794.87
2017,Part Time,2702.35,150,3910831950,1426.175
2017,Part Time,3502.4,0,3911061172,3502.4
2017,Part Time,6029.96,562.04,3911371521,3296
2017,Part Time,0,246.4,3911374272,246.4
2017,Part Time,0,0,3913125962,0
2017,Part Time,4593.34,2689.92,391316668,3641.63
2017,Part Time,6486.39,2852.7,3913367368,4669.545
2017,Part Time,0,0,3913417391,0
2017,Part Time,0,0,3913454123,0
2017,Part Time,4642.61,4123.35,3914086513,4382.98
2017,Part Time,5828.99,4922.16,3914416493,5375.575
2017,Part Time,0,0,391489523,0
2017,Part Time,5863.99,2790.71,3915100327,4327.35
2017,Part Time,5667.45,3214.08,3915128053,4440.765
2017,Part Time,91,0,3915278678,91
2017,Part Time,144.48,2701.45,3915364580,1422.965
2017,Part Time,0,0,3915370917,0
2017,Part Time,0,72,3915523287,72
2017,Part Time,3831.36,0,3915552072,3831.36
2017,Part Time,3797.28,3010.56,3915720086,3403.92
2017,Part Time,4311.14,3828.84,391644324,4069.99
2017,Part Time,2161.37,150,3916479117,1155.685
2017,Part Time,5326.73,4288.12,3916535018,4807.425
2017,Part Time,0,0,3917153416,0
2017,Part Time,1872,3978,3917683517,2925
2017,Part Time,6171,0,3917711269,6171
2017,Part Time,7894.87,6115.84,3917818271,7005.355
2017,Part Time,4573.47,0,3918523505,4573.47
2017,Part Time,51.08,0,3918942729,51.08
2017,Part Time,11448.12,0,3919448639,11448.12
2017,Part Time,0,0,3920110888,0
2017,Part Time,955.02,0,392038683,955.02
2017,Part Time,6465.88,3551.14,3920529819,5008.51
2017,Part Time,4185.78,3573.6,3921586903,3879.69
2017,Part Time,7505.3,6027.5,3921900570,6766.4
2017,Part Time,2147.77,372,3922062939,1259.885
2017,Part Time,7150.4,6146.4,3922588132,6648.4
2017,Part Time,0,468.24,3923099284,468.24
2017,Part Time,6566.32,0,3923868827,6566.32
2017,Part Time,5359.6,3904.56,3924263474,4632.08
2017,Part Time,0,0,3924277600,0
2017,Part Time,4203.39,2962.09,3924400001,3582.74
2017,Part Time,5035.39,2742.08,3924715460,3888.735
2017,Part Time,2303.8,33.66,3924810377,1168.73
2017,Part Time,9276.51,2943.19,3925181952,6109.85
2017,Part Time,51.08,0,3925337987,51.08
2017,Part Time,0,2999.83,3925790317,2999.83
2017,Part Time,8676.53,4865.49,3925808439,6771.01
2017,Part Time,2999.95,288,3925905295,1643.975
2017,Part Time,1707.3,0,3926202233,1707.3
2017,Part Time,3049.87,2802.47,3926615592,2926.17
2017,Part Time,2621.61,108,3926652565,1364.805
2017,Part Time,2328.03,0,3926951302,2328.03
2017,Part Time,1945.21,293.53,3927256282,1119.37
2017,Part Time,2550,4158,3927871278,3354
2017,Part Time,4967.49,2962.08,3929465332,3964.785
2017,Part Time,3969.86,0,3929575675,3969.86
2017,Part Time,2817.65,3194.6,392969646,3006.125
2017,Part Time,886.5,0,3929762162,886.5
2017,Part Time,3535.29,100.98,3930325720,1818.135
2017,Part Time,0,0,3931061048,0
2017,Part Time,0,0,3931678197,0
2017,Part Time,3410.4,2519.04,3932241182,2964.72
2017,Part Time,0,0,3932589358,0
2017,Part Time,5559.42,7685.66,3932672572,6622.54
2017,Part Time,3884.16,0,3933382531,3884.16
2017,Part Time,0,0,3933383421,0
2017,Part Time,0,691.2,3934013629,691.2
2017,Part Time,4986.37,0,3934028151,4986.37
2017,Part Time,0,0,3934301657,0
2017,Part Time,4411.68,3786.24,3934333244,4098.96
2017,Part Time,1009.84,30,3934354086,519.92
2017,Part Time,1619.2,0,3934840619,1619.2
2017,Part Time,905.84,0,3934992214,905.84
2017,Part Time,4206.6,0,3935228989,4206.6
2017,Part Time,4256.68,4316.91,3935608409,4286.795
2017,Part Time,4288.8,3686.4,3935657596,3987.6
2017,Part Time,0,0,3936132462,0
2017,Part Time,3222.11,2776.43,393685409,2999.27
2017,Part Time,5475.62,6960.65,3937194984,6218.135
2017,Part Time,0,0,3937906736,0
2017,Part Time,0,0,3938711024,0
2017,Part Time,9292.8,4646.4,3943441144,6969.6
2017,Part Time,7162.88,0,3938795478,7162.88
2017,Part Time,5860.75,1002.75,393902686,3431.75
2017,Part Time,0,0,3939564569,0
2017,Part Time,3687.6,0,3939667634,3687.6
2017,Part Time,3621.34,1312,3939709964,2466.67
2017,Part Time,4256.87,3740.16,3939914325,3998.515
2017,Part Time,4160.49,2221.56,394005664,3191.025
2017,Part Time,1182.63,0,3940206266,1182.63
2017,Part Time,6461.15,5545.74,3941284588,6003.445
2017,Part Time,0,0,3942102465,0
2017,Part Time,696,162,3942123114,429
2017,Part Time,0,0,3943546916,0
2017,Part Time,0,0,3942400837,0
2017,Part Time,3799.47,252.45,3943004736,2025.96
2017,Part Time,0,0,3943186020,0
2017,Part Time,3888.8,3336.96,3944136044,3612.88
2017,Part Time,2233.11,1506.29,3944140648,1869.7
2017,Part Time,0,895.1,3944466010,895.1
2017,Part Time,2844.77,2516.09,3944501162,2680.43
2017,Part Time,7347.96,4358.97,3945032392,5853.465
2017,Part Time,4271.08,3672,3945074898,3971.54
2017,Part Time,2836.35,2667.56,394511693,2751.955
2017,Part Time,0,103.98,3945446591,103.98
2017,Part Time,4410,360,3945712934,2385
2017,Part Time,4042,5834.13,394728787,4938.065
2017,Part Time,790.65,0,3947465997,790.65
2017,Part Time,5881.15,54.3,3947622965,2967.725
2017,Part Time,4926.65,4338.74,3948182247,4632.695
2017,Part Time,2511.38,1654.4,3948327883,2082.89
2017,Part Time,7753.29,2226.52,3948484577,4989.905
2017,Part Time,5667.78,4790.4,394854182,5229.09
2017,Part Time,5009.91,4047.64,3948936107,4528.775
2017,Part Time,10515.63,6641.15,3948944671,8578.39
2017,Part Time,4970.8,4338,3949801222,4654.4
2017,Part Time,3777.39,3118.19,3949854074,3447.79
2017,Part Time,6251.56,4460.8,3950148958,5356.18
2017,Part Time,3381,0,3950295811,3381
2017,Part Time,2227.5,153,3952829435,1190.25
2017,Part Time,7915.3,6046.44,395307531,6980.87
2017,Part Time,7023.24,3913.62,395333288,5468.43
2017,Part Time,1456.43,3925.35,3953508743,2690.89
2017,Part Time,4264.07,1805.88,3953522226,3034.975
2017,Part Time,7766.41,2801.35,3953795998,5283.88
2017,Part Time,6775.01,296.55,3954726073,3535.78
2017,Part Time,8677.74,8301.69,3954983302,8489.715
2017,Part Time,4909.8,0,3955355445,4909.8
2017,Part Time,4364,3751.2,395551555,4057.6
2017,Part Time,2950.13,2417.78,3955822348,2683.955
2017,Part Time,4269,0,395680980,4269
2017,Part Time,3995.88,3273.62,3957026821,3634.75
2017,Part Time,4733.49,4145.36,3969023132,4439.425
2017,Part Time,3204,3592.8,3957318697,3398.4
2017,Part Time,0,395.51,3957683678,395.51
2017,Part Time,5594.96,0,3958237078,5594.96
2017,Part Time,2920.01,50.49,3958614050,1485.25
2017,Part Time,0,0,3958720028,0
2017,Part Time,3929.6,0,3959113568,3929.6
2017,Part Time,3243.57,0,3959972706,3243.57
2017,Part Time,1228.5,880,3960142255,1054.25
2017,Part Time,0,0,3960259757,0
2017,Part Time,4288.8,3824.64,3960387069,4056.72
2017,Part Time,0,0,3960626032,0
2017,Part Time,1116.72,775.2,3961266208,945.96
2017,Part Time,0,0,3961406794,0
2017,Part Time,1467.98,1505.11,3962066691,1486.545
2017,Part Time,5010,3670.8,3962628736,4340.4
2017,Part Time,2433.3,0,3963039574,2433.3
2017,Part Time,6571.47,0,3963337568,6571.47
2017,Part Time,3929.6,0,3963442180,3929.6
2017,Part Time,1551.51,0,39635704,1551.51
2017,Part Time,4173.89,1903.73,3963699576,3038.81
2017,Part Time,546,0,3964076042,546
2017,Part Time,3169.32,0,3964249910,3169.32
2017,Part Time,4348.75,3820.42,3964719072,4084.585
2017,Part Time,2445.6,0,3964885664,2445.6
2017,Part Time,605.05,1325.75,3965469893,965.4
2017,Part Time,0,0,3965482101,0
2017,Part Time,4966.71,0,3965559134,4966.71
2017,Part Time,4737.98,3096.72,3966373530,3917.35
2017,Part Time,1122,48,3966629692,585
2017,Part Time,3697.54,3415.29,3966881079,3556.415
2017,Part Time,11537.04,2452.8,3967552375,6994.92
2017,Part Time,5392.32,4070.4,3968532667,4731.36
2017,Part Time,60.24,0,3968977644,60.24
2017,Part Time,0,0,3969057524,0
2017,Part Time,1527.57,0,3969363729,1527.57
2017,Part Time,0,0,396957199,0
2017,Part Time,0,0,3969572142,0
2017,Part Time,4561.33,0,39696312,4561.33
2017,Part Time,4655.88,4836.86,3970018882,4746.37
2017,Part Time,4030.72,4265.35,3970036726,4148.035
2017,Part Time,913.39,44.33,3970189652,478.86
2017,Part Time,4411.68,3747.84,3970770752,4079.76
2017,Part Time,3458.1,1866.6,3971138082,2662.35
2017,Part Time,4288.8,3686.4,3971263723,3987.6
2017,Part Time,4288.8,3686.4,3971317363,3987.6
2017,Part Time,6350.48,5990.1,3971332331,6170.29
2017,Part Time,4985.32,387.09,3971736018,2686.205
2017,Part Time,0,0,3971746668,0
2017,Part Time,2724.69,2141.55,3972694943,2433.12
2017,Part Time,2144.4,2946.3,3973059437,2545.35
2017,Part Time,3570.45,837.19,3973211191,2203.82
2017,Part Time,3223.47,360,397351627,1791.735
2017,Part Time,2297.31,437.58,3973853622,1367.445
2017,Part Time,3055.98,2835.87,397398955,2945.925
2017,Part Time,4098.77,0,3974039282,4098.77
2017,Part Time,4122.28,3592.89,3975255923,3857.585
2017,Part Time,2415.6,0,3976008257,2415.6
2017,Part Time,5869.6,1544,3976050481,3706.8
2017,Part Time,3884.89,0,3976189203,3884.89
2017,Part Time,0,0,3977976814,0
2017,Part Time,0,0,3978482821,0
2017,Part Time,1506.3,183.6,3978736061,844.95
2017,Part Time,3929.6,0,3978938770,3929.6
2017,Part Time,116.66,0,397917028,116.66
2017,Part Time,3809.24,3575.09,3979232176,3692.165
2017,Part Time,900.41,2280.48,3980103475,1590.445
2017,Part Time,3868.2,0,3980289999,3868.2
2017,Part Time,7542.64,7110.79,3981119287,7326.715
2017,Part Time,2866.12,4577.76,3981403190,3721.94
2017,Part Time,3202.79,3180.87,3982351883,3191.83
2017,Part Time,4227.36,3686.4,398247963,3956.88
2017,Part Time,61.44,0,3982896233,61.44
2017,Part Time,4044.6,2539.8,3983106750,3292.2
2017,Part Time,5540.15,2506.77,3983169115,4023.46
2017,Part Time,99,201.96,3983293706,150.48
2017,Part Time,411.48,0,3983346859,411.48
2017,Part Time,4166.55,1874.25,398382149,3020.4
2017,Part Time,3520.7,2650.8,3984075419,3085.75
2017,Part Time,1321.16,0,3984116473,1321.16
2017,Part Time,5195.04,5038.08,398413797,5116.56
2017,Part Time,4553.39,4601.46,398419780,4577.425
2017,Part Time,0,0,4000324736,0
2017,Part Time,4334.88,3793.92,3984996513,4064.4
2017,Part Time,7060.57,6068.82,3985554255,6564.695
2017,Part Time,1337.4,3603.6,3985731672,2470.5
2017,Part Time,4395.12,3500.66,3985755897,3947.89
2017,Part Time,1817.64,0,3986955351,1817.64
2017,Part Time,5459.33,4243.42,3987075621,4851.375
2017,Part Time,406.25,1387.75,3987443416,897
2017,Part Time,4104.48,3709.44,3987604336,3906.96
2017,Part Time,7457.19,2542.5,3987739383,4999.845
2017,Part Time,6655.88,4817.22,3988503503,5736.55
2017,Part Time,184.32,3894.91,3988545145,2039.615
2017,Part Time,4503.2,3960,3988867132,4231.6
2017,Part Time,4163.95,5175.24,3988921083,4669.595
2017,Part Time,1220.18,2623.65,3989113651,1921.915
2017,Part Time,3930.37,3107.11,3989874646,3518.74
2017,Part Time,12729.61,5611.25,3990029636,9170.43
2017,Part Time,466.86,0,3990375243,466.86
2017,Part Time,1425.6,3258,4002292451,2341.8
2017,Part Time,0,0,3991328434,0
2017,Part Time,5640.54,5517.86,3991333109,5579.2
2017,Part Time,3429.86,0,3991765628,3429.86
2017,Part Time,2088.71,0,3991947519,2088.71
2017,Part Time,3273,2813.4,3991985657,3043.2
2017,Part Time,2787.56,0,3992222383,2787.56
2017,Part Time,8479.77,3843.88,3993370317,6161.825
2017,Part Time,4411.68,3655.68,3994061659,4033.68
2017,Part Time,0,0,3994129597,0
2017,Part Time,1418.72,774.08,3994157458,1096.4
2017,Part Time,10083.26,12051.3,3994471023,11067.28
2017,Part Time,4440,3540,3994694890,3990
2017,Part Time,5631.4,3804.8,3994726489,4718.1
2017,Part Time,6015.44,4485.58,3994941058,5250.51
2017,Part Time,3273,2344.5,3995501733,2808.75
2017,Part Time,3634.88,0,3996068910,3634.88
2017,Part Time,3918.75,0,399630067,3918.75
2017,Part Time,4186,0,3996884672,4186
2017,Part Time,4295.63,2339.38,3996949243,3317.505
2017,Part Time,1290.24,0,3997092231,1290.24
2017,Part Time,0,0,3997211603,0
2017,Part Time,4514.54,3652.89,3997212131,4083.715
2017,Part Time,1970.71,2460.48,3997320491,2215.595
2017,Part Time,6171.52,3128.92,3997522347,4650.22
2017,Part Time,8096.7,0,399755441,8096.7
2017,Part Time,6591.36,88.65,3997707157,3340.005
2017,Part Time,3744.39,626.68,3998641209,2185.535
2017,Part Time,0,0,3998708044,0
2017,Part Time,3036.82,12,3998876249,1524.41
2017,Part Time,3214.76,0,39989999,3214.76
2017,Part Time,0,0,3999580491,0
2017,Part Time,300.48,2294.92,3999636407,1297.7
2017,Part Time,4450.93,5711.2,4000536615,5081.065
2017,Part Time,6657.03,5361.73,4000936345,6009.38
2017,Part Time,2340.3,0,4001812028,2340.3
2017,Part Time,2388.48,0,4002161199,2388.48
2017,Part Time,3920.16,3747.84,4002568004,3834
2017,Part Time,5685.13,4200.91,4004048091,4943.02
2017,Part Time,2441.99,2620.61,4004340236,2531.3
2017,Part Time,3091.92,1483.38,4004527070,2287.65
2017,Part Time,5352.32,6614.87,4004690883,5983.595
2017,Part Time,280.5,0,4004772175,280.5
2017,Part Time,1821.4,4106.41,4005225603,2963.905
2017,Part Time,6434.19,5242.56,4006522309,5838.375
2017,Part Time,3171.67,384,4006548190,1777.835
2017,Part Time,0,0,4006574839,0
2017,Part Time,5635.5,0,4006716651,5635.5
2017,Part Time,3921.24,2137.42,4007967129,3029.33
2017,Part Time,3936.24,3820.41,4008320365,3878.325
2017,Part Time,5260.71,3054.66,4009237943,4157.685
2017,Part Time,2356.66,1602,4010025899,1979.33
2017,Part Time,2925,2898,4010298778,2911.5
2017,Part Time,0,0,4010331185,0
2017,Part Time,2543.31,2541.35,4011220830,2542.33
2017,Part Time,5760.16,3297.05,4011473441,4528.605
2017,Part Time,6600.22,1684.36,4011716734,4142.29
2017,Part Time,4822.8,4732.8,4012093802,4777.8
2017,Part Time,2619.15,4428,4012204978,3523.575
2017,Part Time,3525.9,0,401222344,3525.9
2017,Part Time,4603.68,3809.28,4013004721,4206.48
2017,Part Time,5613.3,4958.1,4013116364,5285.7
2017,Part Time,4288.8,3686.4,4013420894,3987.6
2017,Part Time,6097.21,2314.31,4013843877,4205.76
2017,Part Time,1028.52,4257.88,4014723190,2643.2
2017,Part Time,355.27,595.89,401485579,475.58
2017,Part Time,6306.27,5159.31,4015008887,5732.79
2017,Part Time,6336.92,5510.4,4015330142,5923.66
2017,Part Time,1458.09,1218.53,401542362,1338.31
2017,Part Time,5965.26,3366.01,4015443313,4665.635
2017,Part Time,3709.48,2650.74,4015461055,3180.11
2017,Part Time,3082.25,4392,4015601570,3737.125
2017,Part Time,1206,2970,4015920356,2088
2017,Part Time,3800.45,3487.19,4016248681,3643.82
2017,Part Time,1490.4,3553.2,4016270390,2521.8
2017,Part Time,0,0,4016460511,0
2017,Part Time,4223.9,3686.4,4016565226,3955.15
2017,Part Time,0,0,401677531,0
2017,Part Time,3929.6,0,4016893303,3929.6
2017,Part Time,6436.63,3828.83,4017018985,5132.73
2017,Part Time,0,0,4017038282,0
2017,Part Time,7530.41,8387.1,4017188787,7958.755
2017,Part Time,2308.5,3474,4017323506,2891.25
2017,Part Time,4288.8,3889.92,4017450805,4089.36
2017,Part Time,5809.9,2810.63,4017966145,4310.265
2017,Part Time,11856.88,11508.88,4018513,11682.88
2017,Part Time,4288.8,3686.4,4018523930,3987.6
2017,Part Time,627.37,3329.51,4019087247,1978.44
2017,Part Time,4616.95,3960,4019322146,4288.475
2017,Part Time,1725.25,0,4019500484,1725.25
2017,Part Time,6316.21,2928.43,4022005293,4622.32
2017,Part Time,7205.86,168.44,4020290500,3687.15
2017,Part Time,4622.24,4120.32,4020392361,4371.28
2017,Part Time,1748.21,5481.3,4020433948,3614.755
2017,Part Time,1520,2940,4020544248,2230
2017,Part Time,1832.18,1863.88,4020587230,1848.03
2017,Part Time,5976.81,5072.16,4021350346,5524.485
2017,Part Time,255.75,0,4021375945,255.75
2017,Part Time,469.92,403.92,40228048,436.92
2017,Part Time,1983.99,0,4022927621,1983.99
2017,Part Time,3260.24,1312.75,4023434390,2286.495
2017,Part Time,3262.08,2059.38,4023613671,2660.73
2017,Part Time,6282.48,5339.88,4023691528,5811.18
2017,Part Time,523.55,0,4023915596,523.55
2017,Part Time,1087.2,2320.2,4024513615,1703.7
2017,Part Time,577.18,0,4024714731,577.18
2017,Part Time,4431.24,3253.24,4024839328,3842.24
2017,Part Time,701.54,0,4025658844,701.54
2017,Part Time,5540.7,4443.12,4025777462,4991.91
2017,Part Time,3708.71,259.35,4025847336,1984.03
2017,Part Time,6324,0,4025848694,6324
2017,Part Time,723.69,395.51,4025952445,559.6
2017,Part Time,12144.52,4899.36,4026873562,8521.94
2017,Part Time,0,0,4026897194,0
2017,Part Time,561.93,0,4027728804,561.93
2017,Part Time,4380.09,1469.82,4027747484,2924.955
2017,Part Time,1121.98,0,4027790975,1121.98
2017,Part Time,5971.14,2421.99,402812063,4196.565
2017,Part Time,3416.4,0,4028236783,3416.4
2017,Part Time,0,0,4028374474,0
2017,Part Time,765.17,106.38,4028426484,435.775
2017,Part Time,0,1093.95,4028499987,1093.95
2017,Part Time,2457.6,3686.4,4029078829,3072
2017,Part Time,7239.77,3028.29,402941042,5134.03
2017,Part Time,6831.83,2103.76,4029490602,4467.795
2017,Part Time,759.03,1195.77,4030747251,977.4
2017,Part Time,2101.18,0,4031187130,2101.18
2017,Part Time,877.75,109.69,4031262623,493.72
2017,Part Time,7078.15,4219.76,4031999186,5648.955
2017,Part Time,2068.55,0,4032145893,2068.55
2017,Part Time,4170.88,1632.53,4033298734,2901.705
2017,Part Time,1179.42,1013.76,4033432092,1096.59
2017,Part Time,4473.12,3686.4,4033490014,4079.76
2017,Part Time,5384.13,1893.38,403355071,3638.755
2017,Part Time,8954.45,3127.65,4033871164,6041.05
2017,Part Time,0,0,4035440689,0
2017,Part Time,4844.8,4545,4035545449,4694.9
2017,Part Time,1583.55,359.55,4035964655,971.55
2017,Part Time,1534.55,1313.84,4036135567,1424.195
2017,Part Time,0,0,4037088527,0
2017,Part Time,1450.69,1119.2,4037157688,1284.945
2017,Part Time,3608.18,3349.17,4037518152,3478.675
2017,Part Time,6917.76,4713.78,4038382599,5815.77
2017,Part Time,5432.56,6640.2,4038517209,6036.38
2017,Part Time,2541,0,4038593117,2541
2017,Part Time,0,0,4038712853,0
2017,Part Time,7034.93,2845.23,4038765127,4940.08
2017,Part Time,1460.6,732,4039151756,1096.3
2017,Part Time,92.57,0,4039437970,92.57
2017,Part Time,924.67,185.13,4039468364,554.9
2017,Part Time,7175.42,6194.51,4039490974,6684.965
2017,Part Time,1406.7,2524.25,4039591760,1965.475
2017,Part Time,81.48,54.43,4039618288,67.955
2017,Part Time,2118,24,4039868530,1071
2017,Part Time,0,3107.8,4040235629,3107.8
2017,Part Time,10203.73,9926.79,4040849426,10065.26
2017,Part Time,0,422.4,4041036155,422.4
2017,Part Time,0,0,4041395297,0
2017,Part Time,5667.7,4790.4,404160959,5229.05
2017,Part Time,5898.5,0,4041831661,5898.5
2017,Part Time,11616.96,2911.64,4042076945,7264.3
2017,Part Time,3393.81,2695,4042808323,3044.405
2017,Part Time,8568.42,7387.84,4043023145,7978.13
2017,Part Time,5939.35,4232.75,4043042186,5086.05
2017,Part Time,4350.24,3671.04,4043395681,4010.64
2017,Part Time,850.35,0,4044026234,850.35
2017,Part Time,0,0,404410823,0
2017,Part Time,0,3056.33,4044848802,3056.33
2017,Part Time,135.08,0,4044860794,135.08
2017,Part Time,9988.07,1499.25,4045244943,5743.66
2017,Part Time,0,0,4045763946,0
2017,Part Time,4221.95,2653.57,4045861128,3437.76
2017,Part Time,2059.68,514.08,4045894806,1286.88
2017,Part Time,3223,3621.12,4045937141,3422.06
2017,Part Time,12437.49,1558.5,4047018045,6997.995
2017,Part Time,67.32,1750.35,4047111240,908.835
2017,Part Time,10251.36,5695.2,404731834,7973.28
2017,Part Time,4805.13,4231.06,4047325673,4518.095
2017,Part Time,7884.83,6415.3,404734030,7150.065
2017,Part Time,5487.34,4234.88,4048060803,4861.11
2017,Part Time,11575.61,706.52,4048429851,6141.065
2017,Part Time,4934.06,4373.7,4049435486,4653.88
2017,Part Time,10224.44,1674.59,4049951940,5949.515
2017,Part Time,1396.32,2780.18,4050470023,2088.25
2017,Part Time,7702.5,3682.5,4050945711,5692.5
2017,Part Time,0,0,4051281227,0
2017,Part Time,0,3875,4051450640,3875
2017,Part Time,5566.47,3457.35,4051727725,4511.91
2017,Part Time,8932.04,2688.98,4051796134,5810.51
2017,Part Time,4273.49,4265.44,405180220,4269.465
2017,Part Time,5000.47,4540.04,4051878232,4770.255
2017,Part Time,3575.9,3694.19,4052223018,3635.045
2017,Part Time,0,0,4052496270,0
2017,Part Time,577.96,580.25,40526007,579.105
2017,Part Time,6602.12,9157.12,405268217,7879.62
2017,Part Time,5703.76,3834,4052692318,4768.88
2017,Part Time,3040.74,0,4052939934,3040.74
2017,Part Time,8382.68,5929.86,405316672,7156.27
2017,Part Time,8164.38,2249.2,405369349,5206.79
2017,Part Time,7300.4,6296.4,4053824058,6798.4
2017,Part Time,4771.44,0,4054501499,4771.44
2017,Part Time,4288.8,3624.96,4054578389,3956.88
2017,Part Time,1875.6,3901.2,4054836594,2888.4
2017,Part Time,4939.62,5293.05,4055681354,5116.335
2017,Part Time,5723.36,0,4055927657,5723.36
2017,Part Time,0,0,4056085112,0
2017,Part Time,4288.8,3686.4,405637343,3987.6
2017,Part Time,7068.88,0,4059039190,7068.88
2017,Part Time,0,216.58,4056974069,216.58
2017,Part Time,0,66,4057764322,66
2017,Part Time,3917.61,0,4058113562,3917.61
2017,Part Time,0,238.88,4058130396,238.88
2017,Part Time,3441.92,3559.55,4058519178,3500.735
2017,Part Time,14275.19,12367.19,4058544384,13321.19
2017,Part Time,0,0,405882126,0
2017,Part Time,872.4,0,4059329531,872.4
2017,Part Time,4156,3558.71,4059510685,3857.355
2017,Part Time,11815.15,10718.53,4059809045,11266.84
2017,Part Time,765.05,304.38,4059862918,534.715
2017,Part Time,6188.49,1977.53,4060060865,4083.01
2017,Part Time,7979.34,0,4060071977,7979.34
2017,Part Time,2606.4,2103.75,4060311938,2355.075
2017,Part Time,0,3041.68,4061080809,3041.68
2017,Part Time,1913.66,0,4061294497,1913.66
2017,Part Time,1182.84,0,4061309674,1182.84
2017,Part Time,1188,3690,4061473098,2439
2017,Part Time,4674.9,150,406238263,2412.45
2017,Part Time,10034.44,8253.6,4062819257,9144.02
2017,Part Time,1378.8,2970,4063193391,2174.4
2017,Part Time,1954.6,0,4063434744,1954.6
2017,Part Time,5295.96,2423.52,4063543383,3859.74
2017,Part Time,3129.87,252.45,4063876106,1691.16
2017,Part Time,2556.04,1280.72,4064292962,1918.38
2017,Part Time,3441.28,0,4065550129,3441.28
2017,Part Time,4732.02,4058.87,4066033897,4395.445
2017,Part Time,3551.44,33.66,4066391429,1792.55
2017,Part Time,2034.77,0,4066990012,2034.77
2017,Part Time,856.32,0,4067354283,856.32
2017,Part Time,0,807.84,4068580639,807.84
2017,Part Time,6614.64,6697.84,4068910738,6656.24
2017,Part Time,544.5,0,4070031939,544.5
2017,Part Time,6015.74,6120.01,4070151316,6067.875
2017,Part Time,5516.22,0,4070722628,5516.22
2017,Part Time,9169.8,1422,4071203594,5295.9
2017,Part Time,1223.49,622.81,4071287999,923.15
2017,Part Time,1409.98,0,4071853616,1409.98
2017,Part Time,11157.14,150,4071947804,5653.57
